t_sec, t_nanosec, x, y, heading_real, heading_imag, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0, 0, 919.554, 237.871, 0.0779224, -0.996959, 2.46736, 0, 0.336223, -0.018133, 0, 0
0, 0, 919.011, 237.794, 0.0786887, -0.996899, 2.43038, 0, 6.82366, 0.0101053, 0, 0
0, 0, 918.514, 237.697, 0.0791308, -0.996864, 2.67417, 0, -3.57271, 0, 0, 0
0, 0, 918.01, 237.651, 0.0794798, -0.996836, 2.03981, 0, 0.868677, 0, 0, 0
0, 0, 917.518, 237.547, 0.0812572, -0.996693, 2.63576, 0, -4.45893, 0.0235986, 0, 0
0, 0, 916.905, 237.465, 0.0828313, -0.996564, 2.4622, 0, 9.56993, 0.0290999, 0, 0
0, 0, 916.353, 237.351, 0.0842935, -0.996441, 2.08057, 0, -1.73467, 0, 0, 0
0, 0, 915.846, 237.272, 0.0857346, -0.996318, 2.12996, 0, -0.0190482, 0.0207682, 0, 0
0, 0, 915.31, 237.164, 0.0863316, -0.996266, 2.11305, 0, -2.49628, 0, 0, 0
0, 0, 914.742, 237.069, 0.0888032, -0.996049, 2.24099, 0, -11.6627, 0.0265874, 0, 0
0, 0, 914.235, 236.99, 0.0906504, -0.995883, 2.17849, 0, -3.24105, 0.0134229, 0, 0
0, 0, 913.689, 236.894, 0.0929296, -0.995673, 2.08606, 0, -0.678992, 0.0198073, 0, 0
0, 0, 913.124, 236.783, 0.0944594, -0.995529, 2.30555, 0, 3.19803, 0.0303761, 0, 0
0, 0, 912.606, 236.69, 0.0969387, -0.99529, 2.13635, 0, -3.95362, 0.0125812, 0, 0
0, 0, 912.117, 236.578, 0.101468, -0.994839, 2.22359, 0, 1.9651, 0.0424113, 0, 0
0, 0, 911.551, 236.452, 0.106154, -0.99435, 1.8739, 0, 2.82359, 0.031849, 0, 0
0, 0, 911.031, 236.354, 0.11207, -0.9937, 1.84268, 0, -11.678, 0.0386235, 0, 0
0, 0, 910.535, 236.23, 0.119004, -0.992894, 2.09055, 0, -0.336413, 0.0669813, 0, 0
0, 0, 910.006, 236.034, 0.130689, -0.991423, 2.31552, 0, 11.1934, 0.107989, 0, 0
0, 0, 909.442, 235.87, 0.147387, -0.989079, 1.81041, 0, -0.746947, 0.126622, 0, 0
0, 0, 908.965, 235.688, 0.165695, -0.986177, 2.13361, 0, 0.716592, 0.166166, 0, 0
0, 0, 908.437, 235.454, 0.191351, -0.981522, 1.77609, 0, -3.34954, 0.173879, 0, 0
0, 0, 907.963, 235.237, 0.216625, -0.976255, 2.27028, 0, 0.263616, 0.221536, 0, 0
0, 0, 907.46, 234.926, 0.250287, -0.968172, 2.20613, 0, 0.658883, 0.244672, 0, 0
0, 0, 907.034, 234.587, 0.287001, -0.95793, 2.07935, 0, 4.02941, 0.259101, 0, 0
0, 0, 906.621, 234.202, 0.327911, -0.944709, 1.81432, 0, -0.0282159, 0.294399, 0, 0
0, 0, 906.247, 233.785, 0.370669, -0.928765, 1.77344, 0, -3.68406, 0.294565, 0, 0
0, 0, 905.902, 233.358, 0.413347, -0.910574, 1.51227, 0, 5.40568, 0.300077, 0, 0
0, 0, 905.629, 232.863, 0.453577, -0.891217, 2.0184, 0, 11.8514, 0.326582, 0, 0
0, 0, 905.386, 232.415, 0.492161, -0.870504, 1.53841, 0, -10.8302, 0.28215, 0, 0
0, 0, 905.191, 231.928, 0.526921, -0.849915, 1.87411, 0, 3.42633, 0.279921, 0, 0
0, 0, 905.04, 231.405, 0.558197, -0.829708, 2.10532, 0, 6.63345, 0.247239, 0, 0
0, 0, 904.879, 230.901, 0.587194, -0.809446, 2.00342, 0, 17.6331, 0.234685, 0, 0
0, 0, 904.765, 230.385, 0.612451, -0.790509, 1.79533, 0, 0.0185304, 0.206712, 0, 0
0, 0, 904.713, 229.839, 0.634181, -0.773184, 1.72646, 0, 2.39356, 0.168342, 0, 0
0, 0, 904.642, 229.276, 0.652024, -0.758198, 1.86481, 0, 3.28795, 0.146096, 0, 0
0, 0, 904.605, 228.705, 0.667963, -0.744195, 2.12352, 0, -0.0918891, 0.132937, 0, 0
0, 0, 904.582, 228.115, 0.680819, -0.732451, 1.95929, 0, -5.21845, 0.11228, 0, 0
0, 0, 904.567, 227.611, 0.687885, -0.72582, 2.01621, 0, 2.68769, 0.0731554, 0, 0
0, 0, 904.511, 227.037, 0.695604, -0.718426, 2.17265, 0, 5.64484, 0.0764932, 0, 0
0, 0, 904.501, 226.492, 0.699434, -0.714697, 2.39285, 0, 3.57732, 0.0255417, 0, 0
0, 0, 904.49, 225.982, 0.703762, -0.710436, 1.87797, 0, 1.12176, 0.0479207, 0, 0
0, 0, 904.499, 225.449, 0.707667, -0.706546, 2.81259, 0, 26.6611, 0.0345582, 0, 0
0, 0, 904.563, 224.888, 0.710113, -0.704088, 2.07866, 0, 2.36637, 0.0385742, 0, 0
0, 0, 904.562, 224.309, 0.713069, -0.701094, 2.32711, 0, 5.53086, 0.0180707, 0, 0
0, 0, 904.572, 223.729, 0.714965, -0.699161, 2.21086, 0, -5.36723, 0.0221024, 0, 0
0, 0, 904.584, 223.162, 0.715816, -0.698289, 2.35468, 0, -4.40928, 0, 0, 0
0, 0, 904.58, 222.565, 0.716515, -0.697572, 2.22908, 0, -9.60863, 0.0125327, 0, 0
0, 0, 904.599, 221.965, 0.716799, -0.69728, 2.53196, 0, 1.11211, 0, 0, 0
0, 0, 904.594, 221.38, 0.717954, -0.69609, 2.23867, 0, 0.608013, 0.0151663, 0, 0
0, 0, 904.605, 220.873, 0.718501, -0.695526, 2.49564, 0, 1.46988, 0.0103057, 0, 0
0, 0, 904.601, 220.313, 0.718975, -0.695036, 2.30498, 0, 1.90493, 0, 0, 0
0, 0, 904.605, 219.737, 0.719704, -0.694281, 2.41324, 0, -7.46333, 0, 0, 0
0, 0, 904.629, 219.181, 0.719509, -0.694483, 2.30474, 0, 3.3957, 0, 0, 0
0, 0, 904.653, 218.638, 0.720269, -0.693695, 2.45315, 0, -7.62606, -0.0210012, 0, 0
0, 0, 904.701, 218.087, 0.720181, -0.693787, 2.51992, 0, 18.334, 0, 0, 0
0, 0, 904.696, 217.545, 0.720514, -0.693441, 2.2011, 0, 4.42067, 0, 0, 0
0, 0, 904.708, 217.008, 0.721314, -0.692608, 2.1717, 0, 1.48173, 0, 0, 0
0, 0, 904.705, 216.485, 0.721191, -0.692736, 1.93592, 0, -9.97964, 0, 0, 0
0, 0, 904.727, 215.946, 0.721007, -0.692928, 2.19357, 0, 1.08654, 0, 0, 0
0, 0, 904.761, 215.43, 0.720458, -0.693499, 2.1174, 0, 0.412475, 0, 0, 0
0, 0, 904.789, 214.918, 0.720366, -0.693594, 1.99038, 0, -4.70236, 0, 0, 0
0, 0, 904.804, 214.398, 0.72014, -0.693829, 1.95006, 0, 3.28351, 0, 0, 0
0, 0, 904.834, 213.839, 0.720605, -0.693346, 2.19904, 0, -3.75848, 0.0172139, 0, 0
0, 0, 904.877, 213.251, 0.720595, -0.693356, 2.0651, 0, -0.673062, 0, 0, 0
0, 0, 904.897, 212.726, 0.721689, -0.692218, 1.96817, 0, -8.45868, 0.0234547, 0, 0
0, 0, 904.933, 212.145, 0.724034, -0.689765, 2.22387, 0, -1.51881, 0.0229266, 0, 0
0, 0, 904.996, 211.648, 0.726693, -0.686963, 1.88415, 0, -1.7337, 0.0315679, 0, 0
0, 0, 905.03, 211.061, 0.731509, -0.681832, 1.9375, 0, -1.16813, 0.054281, 0, 0
0, 0, 905.061, 210.56, 0.737335, -0.675527, 2.07093, 0, -7.97208, 0.0817884, 0, 0
0, 0, 905.162, 209.962, 0.747673, -0.664068, 2.25268, 0, -2.26683, 0.132743, 0, 0
0, 0, 905.272, 209.423, 0.762448, -0.647049, 1.85573, 0, 0.217368, 0.158572, 0, 0
0, 0, 905.411, 208.908, 0.780487, -0.625172, 1.77889, 0, -0.0574747, 0.194248, 0, 0
0, 0, 905.589, 208.418, 0.799627, -0.600497, 1.69456, 0, 1.08716, 0.201322, 0, 0
0, 0, 905.802, 207.944, 0.818088, -0.575093, 1.67862, 0, -4.43248, 0.208522, 0, 0
0, 0, 906.059, 207.439, 0.839875, -0.542779, 1.61749, 0, -0.444253, 0.204318, 0, 0
0, 0, 906.368, 206.937, 0.861788, -0.507269, 1.76985, 0, -0.276374, 0.23418, 0, 0
0, 0, 906.727, 206.508, 0.884754, -0.466059, 1.53125, 0, -10.5786, 0.25811, 0, 0
0, 0, 907.107, 206.117, 0.905537, -0.424266, 1.67286, 0, 7.46754, 0.262918, 0, 0
0, 0, 907.527, 205.754, 0.924096, -0.382161, 1.55865, 0, -13.9848, 0.266828, 0, 0
0, 0, 907.972, 205.452, 0.940957, -0.338526, 1.59437, 0, -0.0427186, 0.269359, 0, 0
0, 0, 908.43, 205.184, 0.955427, -0.295228, 1.45271, 0, -3.67168, 0.252979, 0, 0
